Celan Date,Quarter,Product ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit/Sales
20.01.2014,2014-Q1,TEC-PH-10001061,1122,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,Apple iPhone 5C,699.93,7,0,"1.819.818,00",
20.01.2014,2014-Q1,OFF-AR-10002375,1123,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,Newell 351,22.96,7,0,"1.710.950,00",
20.01.2014,2014-Q1,FUR-FU-10003194,1124,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0,11.58,
20.01.2014,2014-Q1,OFF-AR-10003811,1125,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,Newell 327,6.63,3,0,"2.191.822,00",
20.01.2014,2014-Q1,OFF-EN-10001539,1126,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,Staple envelope,23.34,3,0,"2.848.437,00",
20.01.2014,2014-Q1,FUR-CH-10002331,1127,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0,"2.242.674,00",
20.01.2014,2014-Q1,OFF-PA-10002893,5737,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,"375.715,00",
20.01.2014,2014-Q1,FUR-FU-10003194,5738,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak","46.100,00",2,0,5.79,
20.01.2014,2014-Q1,OFF-ST-10000760,6327,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0,"-495.907,00",
20.01.2014,2014-Q1,FUR-FU-10002918,6328,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,"300.234,00",
20.01.2014,2014-Q1,OFF-BI-10000605,6329,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","46.161,00",5,0,"2.788.840,00",
20.01.2014,2014-Q1,OFF-AP-10002311,6330,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","247.716,00",4,0.1,"935.816,00",
20.01.2014,2014-Q1,OFF-ST-10003123,6331,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2,0,"159.792,00",
20.01.2014,2014-Q1,OFF-AR-10004456,6332,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0,"1.997.483,00",
20.01.2014,2014-Q1,FUR-FU-10002268,6333,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,Ultra Door Push Plate,14.73,3,0,"2.450.504,00",
20.01.2014,2014-Q1,OFF-BI-10004364,6334,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Binders,Storex Dura Pro Binders,"46.232,00",5,0,"13.365,00",
20.01.2014,2014-Q1,OFF-BI-10003091,7121,US-2014-147774,1/20/2014,1/26/2014,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,"67.194,00",1,0.7,"-515.154,00",
21.01.2014,2014-Q1,FUR-FU-10001889,9990,CA-2014-110422,1/21/2014,1/23/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Miami,Florida,33180,South,Furniture,Furnishings,Ultra Door Pull Handle,"25.248,00",3,0.2,"-318.399,00",
23.01.2014,2014-Q1,OFF-PA-10001804,9156,CA-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,Ionia McGrath,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,Xerox 195,40.08,6,0,"192.384,00",
23.01.2014,2014-Q1,OFF-FA-10003467,9887,CA-2014-146997,1/23/2014,1/27/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,"0,00",
26.01.2014,2014-Q1,FUR-FU-10004587,2579,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0,"307.818,00",
26.01.2014,2014-Q1,OFF-ST-10004337,2580,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0,"0,00",
26.01.2014,2014-Q1,OFF-PA-10003072,2581,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,0,"515.968,00",
26.01.2014,2014-Q1,OFF-PA-10000380,2582,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,0,8.34,
26.01.2014,2014-Q1,TEC-PH-10004833,2583,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,Macally Suction Cup Mount,155.35,13,0,"0,00",
26.01.2014,2014-Q1,FUR-FU-10001847,2584,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,"1.027.154,00",
26.01.2014,2014-Q1,TEC-PH-10002103,2585,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,Jabra SPEAK 410,187.98,2,0,"526.344,00",
26.01.2014,2014-Q1,OFF-BI-10001758,8150,CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,"-622.250,00",
26.01.2014,2014-Q1,FUR-BO-10004409,8151,CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,"397.488,00",
27.01.2014,2014-Q1,OFF-ST-10003692,3795,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0,"143.075,00",
27.01.2014,2014-Q1,FUR-TA-10003469,3796,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,Balt Split Level Computer Training Table,"333,00",3,0.2,-16.65,
27.01.2014,2014-Q1,OFF-AR-10003179,3797,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0,"-601.583,00",
28.01.2014,2014-Q1,OFF-BI-10000343,3084,CA-2014-100328,1/28/2014,2/3/2014,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","3.928,00",1,0.2,"495.637,00",
30.01.2014,2014-Q1,OFF-PA-10001204,6388,CA-2014-134103,1/30/2014,2/4/2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,Xerox 1972,10.56,2,0,"4.752,00",
30.01.2014,2014-Q1,OFF-ST-10000991,6389,CA-2014-134103,1/30/2014,2/4/2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0,"2.586.801,00",
31.01.2014,2014-Q1,FUR-BO-10003966,3366,CA-2014-115161,1/31/2014,2/2/2014,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish","290.666,00",2,0.15,"838.659,00",
02.02.2014,2014-Q1,OFF-FA-10001843,1704,CA-2014-139857,02.02.2014,2/6/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,Office Supplies,Fasteners,Staples,12.35,5,0,"2.244.538,00",
02.02.2014,2014-Q1,OFF-BI-10000666,9138,CA-2014-123400,02.02.2014,2/9/2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Binders,Surelock Post Binders,"18.336,00",2,0.7,"-12.224,00",
02.02.2014,2014-Q1,TEC-PH-10002890,9139,CA-2014-123400,02.02.2014,2/9/2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,"13.572,00",
03.02.2014,2014-Q1,OFF-EN-10001990,6058,CA-2014-107524,03.02.2014,3/8/2014,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,Office Supplies,Envelopes,Staple envelope,11.36,2,0,"545.065,00",
03.02.2014,2014-Q1,OFF-PA-10000587,6059,CA-2014-107524,03.02.2014,3/8/2014,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0,"17.472,00",
03.02.2014,2014-Q1,OFF-PA-10000327,9946,CA-2014-111157,03.02.2014,3/6/2014,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 1971,"3.424,00",1,0.2,"46.204,00",
03.02.2014,2014-Q1,TEC-AC-10004353,9947,CA-2014-111157,03.02.2014,3/6/2014,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,
04.02.2014,2014-Q1,OFF-PA-10004248,5683,CA-2014-164315,04.02.2014,4/8/2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Paper,Xerox 1990,15.84,3,0,"7.128,00",
04.02.2014,2014-Q1,TEC-PH-10001128,5684,CA-2014-164315,04.02.2014,4/8/2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,Technology,Phones,Motorola Droid Maxx,1049.93,7,0,"2.939.804,00",
04.02.2014,2014-Q1,OFF-AP-10003842,5685,CA-2014-164315,04.02.2014,4/8/2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,"40.274,00",
04.02.2014,2014-Q1,OFF-PA-10002986,8827,US-2014-157847,04.02.2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Xerox 1898,26.72,5,0.2,"9.352,00",
04.02.2014,2014-Q1,OFF-PA-10001593,8828,US-2014-157847,04.02.2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Xerox 1947,"33.488,00",7,0.2,"10.465,00",
04.02.2014,2014-Q1,FUR-FU-10003192,8920,CA-2014-160276,04.02.2014,4/8/2014,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0,"461.968,00",
05.02.2014,2014-Q1,OFF-AP-10003971,5825,CA-2014-115056,05.02.2014,5/2/2014,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,"26.136,00",3,0.2,"2.813.100,00",
05.02.2014,2014-Q1,TEC-CO-10004202,7037,CA-2014-124618,05.02.2014,5/4/2014,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"479.984,00",2,0.2,"89.997,00",
06.02.2014,2014-Q1,OFF-BI-10001658,719,CA-2014-104472,06.02.2014,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,"59.808,00",3,0.2,"194.376,00",
06.02.2014,2014-Q1,FUR-FU-10000246,720,CA-2014-104472,06.02.2014,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0,"21.996,00",
06.02.2014,2014-Q1,OFF-AR-10004511,3888,CA-2014-100895,06.02.2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0,"1.693.297,00",
06.02.2014,2014-Q1,TEC-PH-10001425,3889,CA-2014-100895,06.02.2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,"671.916,00",
06.02.2014,2014-Q1,OFF-ST-10001490,3890,CA-2014-100895,06.02.2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2,0,"107.082,00",
07.02.2014,2014-Q1,TEC-PH-10002923,2733,CA-2014-107594,07.02.2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,"199.746,00",
07.02.2014,2014-Q1,OFF-AR-10000716,2734,CA-2014-107594,07.02.2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0,"-50.370,00",
08.02.2014,2014-Q1,OFF-BI-10001758,6173,US-2014-106299,08.02.2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,"46.229,00",5,0,"12.549,00",
08.02.2014,2014-Q1,TEC-AC-10003237,6174,US-2014-106299,08.02.2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,Technology,Accessories,Memorex Micro Travel Drive 4 GB,"46.074,00",2,0,"9.116,00",
08.02.2014,2014-Q1,OFF-ST-10002011,6175,US-2014-106299,08.02.2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0,"2.263.626,00",
09.02.2014,2014-Q1,OFF-AP-10001303,2925,CA-2014-157721,09.02.2014,9/5/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","46.284,00",1,0,"8.955,00",
09.02.2014,2014-Q1,FUR-FU-10002116,2926,CA-2014-157721,09.02.2014,9/5/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0,"2.774.840,00",
09.02.2014,2014-Q1,OFF-AR-10002445,4404,CA-2014-127936,09.02.2014,9/4/2014,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,"-433.694,00",
09.02.2014,2014-Q1,OFF-AR-10000658,4930,US-2014-138828,09.02.2014,9/3/2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,Newell 324,57.75,5,0,16.17,
09.02.2014,2014-Q1,OFF-PA-10000349,4931,US-2014-138828,09.02.2014,9/3/2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,Easy-staple paper,14.94,3,0,"-614.155,00",
09.02.2014,2014-Q1,TEC-AC-10001606,5029,CA-2014-151792,09.02.2014,9/7/2014,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,"239.976,00",3,0.2,"539.946,00",
09.02.2014,2014-Q1,TEC-MA-10002210,7289,CA-2014-158281,09.02.2014,9/7/2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,"-1.212.705,00",
09.02.2014,2014-Q1,OFF-BI-10001359,9034,CA-2014-152268,09.02.2014,9/7/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,"8.431.706,00",
09.02.2014,2014-Q1,TEC-AC-10000844,9140,CA-2014-106971,09.02.2014,9/8/2014,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,"475.944,00",7,0.2,"951.888,00",
10.02.2014,2014-Q1,OFF-PA-10001838,3223,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","9.408,00",2,0.2,"805.056,00",
10.02.2014,2014-Q1,OFF-FA-10000735,3224,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,Staples,"4.672,00",2,0.2,1.46,
10.02.2014,2014-Q1,TEC-PH-10001760,3225,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,
10.02.2014,2014-Q1,OFF-EN-10004846,3226,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,"12.768,00",6,0.2,"1.601.316,00",
10.02.2014,2014-Q1,OFF-SU-10003567,3227,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,"-3.264,00",
10.02.2014,2014-Q1,TEC-PH-10001557,3228,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Technology,Phones,Pyle PMP37LED,"230.376,00",3,0.2,"201.579,00",
10.02.2014,2014-Q1,TEC-AC-10003038,3229,CA-2014-108189,10.02.2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,"-895,00",
11.02.2014,2014-Q1,OFF-LA-10001569,4524,CA-2014-107454,11.02.2014,11/6/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,Avery 499,34.86,7,0,"160.356,00",
11.02.2014,2014-Q1,FUR-FU-10004018,4525,CA-2014-107454,11.02.2014,11/6/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0,"241.218,00",
11.02.2014,2014-Q1,TEC-PH-10002923,6228,CA-2014-148782,11.02.2014,11/7/2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural","88.776,00",3,0.2,"2.110.920,00",
